width,height,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,id,label
32,32,0.47091106,0.4902435,0.510043,0.23658404,0.29998353,0.35091278,0.4903992,0.2958268,37140,truck
32,32,0.34754837,0.3798629,0.31879535,0.23137864,0.20354448,0.18174696,0.34873554,0.20555669,37173,deer
32,32,0.4290312,0.56396306,0.8760689,0.078556634,0.09793661,0.15488042,0.62302107,0.11045789,37190,airplane
32,32,0.4888794,0.50800097,0.47541443,0.22698687,0.22539574,0.23067282,0.49076495,0.22768515,37196,truck
32,32,0.41360322,0.44085476,0.4429035,0.21021868,0.2132917,0.21825092,0.43245384,0.21392043,37214,automobile
32,32,0.45553818,0.37601584,0.32214835,0.18236518,0.18183522,0.19088754,0.38456747,0.18502931,37224,cat
32,32,0.44592914,0.50194097,0.23888847,0.14587116,0.1798141,0.10177161,0.39558622,0.14248562,37238,deer
32,32,0.34432888,0.3614321,0.3737947,0.2119601,0.17963797,0.19586436,0.35985187,0.19582081,37256,bird
32,32,0.5899458,0.6121188,0.5137936,0.17463474,0.2088386,0.18419413,0.5719527,0.1892225,37268,horse
32,32,0.46505797,0.46405467,0.36973035,0.13094018,0.13174447,0.15403727,0.43294767,0.1389073,37278,bird
32,32,0.6466415,0.67067945,0.5822121,0.2447202,0.22854413,0.2882838,0.6331777,0.2538494,37287,horse
32,32,0.52941686,0.51723844,0.4846979,0.26029825,0.25341493,0.23768616,0.5104511,0.25046644,37297,automobile
32,32,0.31098706,0.23638165,0.19425157,0.2655329,0.25139844,0.22907229,0.24720676,0.24866788,37322,bird
32,32,0.37919816,0.40138686,0.26772285,0.27685097,0.32465997,0.19434261,0.34943596,0.2652845,37333,frog
32,32,0.27606845,0.41113198,0.23203364,0.18402107,0.19650164,0.112959325,0.30641136,0.16449402,37341,deer
32,32,0.5083464,0.4978987,0.40705165,0.1884503,0.16662246,0.14638945,0.47109893,0.16715407,37399,ship
32,32,0.42208323,0.3621912,0.2952133,0.20225085,0.15068826,0.19368479,0.35982928,0.18220799,37418,cat
32,32,0.41918686,0.4732735,0.5193947,0.30097443,0.31249163,0.32486454,0.47061834,0.31277683,37461,automobile
32,32,0.71215004,0.7146629,0.71955746,0.24155203,0.23934881,0.26511478,0.7154568,0.24867187,37518,airplane
32,32,0.5401395,0.5471285,0.56371415,0.13174947,0.1318108,0.13832338,0.55032736,0.13396122,37533,airplane
32,32,0.5531753,0.44836062,0.39847925,0.18714876,0.2093327,0.21807642,0.4666717,0.20485263,37602,horse
32,32,0.52391666,0.30873215,0.31114084,0.16023698,0.30351844,0.27030218,0.38126323,0.24468587,37613,dog
32,32,0.5215954,0.5225954,0.5320322,0.22150528,0.21827619,0.22186072,0.52540773,0.2205474,37617,automobile
32,32,0.3545922,0.31218648,0.29394943,0.28826186,0.26312718,0.26903957,0.3202427,0.2734762,37623,dog
32,32,0.42940292,0.37938383,0.37463096,0.17507295,0.15707047,0.15184587,0.39447257,0.16132976,37625,horse
32,32,0.6409722,0.63535476,0.42452508,0.21805176,0.21344134,0.22171415,0.5669506,0.21773575,37648,bird
32,32,0.46115652,0.5013144,0.5599958,0.1943331,0.19543113,0.22969386,0.5074889,0.20648603,37669,cat
32,32,0.5066437,0.47814804,0.44419464,0.20557775,0.24457042,0.26268655,0.47632882,0.23761158,37737,dog
32,32,0.37356088,0.50458425,0.40890148,0.12860739,0.16923141,0.1571102,0.42901552,0.15164967,37828,deer
32,32,0.5007189,0.4899118,0.46256784,0.2359048,0.24080399,0.21943392,0.48439953,0.23204756,37867,automobile
32,32,0.31839013,0.29028362,0.28447026,0.28697652,0.24023664,0.23927927,0.29771468,0.2554975,37892,deer
32,32,0.40418115,0.38294208,0.38341352,0.100757785,0.13983056,0.17447776,0.39017892,0.13835536,37916,dog
32,32,0.54592615,0.47096777,0.40677515,0.17388418,0.15973333,0.14982812,0.47455633,0.16114855,37976,truck
32,32,0.5629004,0.5682959,0.5699125,0.19668566,0.19881324,0.2336791,0.5670362,0.20972599,37982,automobile
32,32,0.5081153,0.4796497,0.4268777,0.17310713,0.17750518,0.18898629,0.47154757,0.1798662,38065,automobile
32,32,0.31380662,0.37237406,0.38752082,0.20247434,0.23382679,0.2857087,0.3579005,0.24066992,38154,truck
32,32,0.7846099,0.6413409,0.60433596,0.21916161,0.26387447,0.2850467,0.6767623,0.2560276,38163,ship
32,32,0.38867933,0.48647407,0.32061133,0.1239913,0.12153269,0.12309001,0.39858827,0.12287133,38173,dog
32,32,0.4536691,0.48000154,0.533382,0.16455974,0.15569162,0.14429253,0.48901758,0.15484796,38215,ship
32,32,0.6138181,0.58110815,0.62093365,0.18567738,0.17424506,0.17115648,0.60528666,0.17702632,38238,ship
32,32,0.3585685,0.34084752,0.33346346,0.180331,0.14774826,0.1449467,0.34429315,0.15767533,38243,deer
32,32,0.5466682,0.48940682,0.48213026,0.12907763,0.13495444,0.14780433,0.5060684,0.1372788,38250,horse
32,32,0.64631593,0.68358845,0.6604391,0.24963541,0.2479031,0.280203,0.6634478,0.25924718,38265,ship
32,32,0.17025484,0.16924378,0.17436792,0.23539436,0.23436734,0.2425497,0.17128885,0.23743713,38275,ship
32,32,0.3988432,0.38532063,0.3646785,0.253898,0.22118454,0.22277987,0.38294744,0.23262079,38310,frog
32,32,0.52478504,0.495921,0.4447482,0.266639,0.2407781,0.21895431,0.48848474,0.2421238,38314,dog
32,32,0.42245987,0.65552855,0.9248192,0.024970245,0.05707124,0.0966514,0.66760254,0.059564292,38327,airplane
32,32,0.47727466,0.6393368,0.79382014,0.13399072,0.17703481,0.2277608,0.63681054,0.17959546,38336,airplane
32,32,0.16434145,0.15954296,0.20701891,0.21354814,0.20429398,0.15590242,0.17696778,0.19124818,38341,airplane
32,32,0.4551314,0.49746478,0.33620813,0.09786513,0.09662521,0.088458344,0.42960143,0.09431622,38351,deer
32,32,0.6026607,0.5698066,0.55083466,0.16126569,0.18085416,0.1789461,0.574434,0.17368865,38386,dog
32,32,0.47543088,0.5323003,0.5688812,0.3052955,0.271821,0.28691122,0.5255375,0.28800926,38432,airplane
32,32,0.39536953,0.41802585,0.3789867,0.11530714,0.11527734,0.14839108,0.3974607,0.12632519,38479,airplane
32,32,0.5209937,0.66849595,0.8116246,0.1805384,0.18074682,0.17904419,0.667038,0.1801098,38500,airplane
32,32,0.4880312,0.5475105,0.5778031,0.22029893,0.2545944,0.24795075,0.53778166,0.24094802,38533,truck
32,32,0.43720007,0.5488775,0.5534272,0.18716294,0.16626501,0.12928031,0.5131683,0.16090275,38537,airplane
32,32,0.3242061,0.35057008,0.33839232,0.19881256,0.19369477,0.19618917,0.33772287,0.19623215,38543,automobile
32,32,0.3678473,0.42159614,0.4529803,0.2076358,0.20685089,0.21034832,0.41414127,0.20827834,38545,ship
32,32,0.29955652,0.49735403,0.66966784,0.23531565,0.13943477,0.15033855,0.48885944,0.17502965,38556,dog
32,32,0.55303806,0.54810166,0.5599313,0.29926938,0.29260206,0.2910355,0.5536904,0.2943023,38588,ship
32,32,0.46951947,0.43756503,0.39794728,0.19052577,0.18069918,0.16275063,0.43501058,0.17799187,38593,bird
32,32,0.6082052,0.4787265,0.48495674,0.24410693,0.29016903,0.24868555,0.5239628,0.26098716,38611,automobile
32,32,0.52721417,0.4435253,0.38980353,0.17475834,0.204352,0.22704798,0.45351434,0.20205277,38696,dog
32,32,0.6019191,0.6641343,0.66717476,0.10721767,0.120143585,0.13392992,0.6444094,0.12043039,38706,bird
32,32,0.57253796,0.56883496,0.5539182,0.10438647,0.12336735,0.13039614,0.56509703,0.11938331,38723,bird
32,32,0.45314905,0.47077227,0.46787402,0.16065624,0.15057358,0.13722548,0.4639318,0.1494851,38735,ship
32,32,0.6189911,0.63039273,0.63147193,0.29814604,0.2856091,0.27922314,0.62695193,0.28765944,38801,ship
32,32,0.37902617,0.42572895,0.31399095,0.21646006,0.21690577,0.21877569,0.37291536,0.21738051,38823,automobile
32,32,0.40950656,0.41161713,0.39592338,0.28269055,0.2894665,0.27592146,0.40568236,0.28269282,38864,truck
32,32,0.33480626,0.256204,0.2324406,0.21556771,0.23743959,0.25039297,0.27448362,0.23446675,38873,automobile
32,32,0.5416093,0.52697146,0.51449096,0.17844827,0.1857362,0.19140528,0.5276906,0.18519658,38887,dog
32,32,0.57410985,0.40921375,0.42970595,0.20457275,0.18090376,0.18129273,0.47100985,0.18892308,38889,dog
32,32,0.55211866,0.52981555,0.48225197,0.22237727,0.20357533,0.20641585,0.5213954,0.21078949,38912,automobile
32,32,0.5768874,0.5546148,0.51943415,0.1157158,0.110875815,0.10488956,0.5503121,0.11049372,38919,horse
32,32,0.44806555,0.4057558,0.2540046,0.20524706,0.18507317,0.15891074,0.36927533,0.183077,38921,horse
32,32,0.43968248,0.47279856,0.46744463,0.37421927,0.366472,0.3676302,0.45997524,0.36944053,38930,automobile
32,32,0.19762817,0.23387542,0.2189439,0.14513402,0.14323676,0.17266878,0.21681583,0.15367986,38949,airplane
32,32,0.38966784,0.40460694,0.4167322,0.16798274,0.18231109,0.19337548,0.403669,0.1812231,39012,ship
32,32,0.5593215,0.5219525,0.39638194,0.17897496,0.16067493,0.13711984,0.492552,0.15892325,39062,deer
32,32,0.40243182,0.45261157,0.3912371,0.22814304,0.1832408,0.18264945,0.41542685,0.1980111,39080,ship
32,32,0.45219496,0.48372135,0.439833,0.19917756,0.19336127,0.21681546,0.45858312,0.2031181,39098,automobile
32,32,0.6507918,0.6507918,0.6507918,0.25859052,0.25859052,0.25859052,0.6507918,0.25859052,39136,cat
32,32,0.5478865,0.4741387,0.43101272,0.12527941,0.11627107,0.11151712,0.484346,0.11768919,39144,deer
32,32,0.4434794,0.38345996,0.15684663,0.17759244,0.12630485,0.07356984,0.32792866,0.12582238,39174,deer
32,32,0.4048474,0.42017734,0.46346372,0.2741795,0.28457382,0.2895426,0.42949614,0.2827653,39209,automobile
32,32,0.41040477,0.4079765,0.3458973,0.14641745,0.1604037,0.16726044,0.38809288,0.1580272,39228,frog
32,32,0.40992102,0.3896315,0.35062662,0.27180105,0.26885888,0.2616067,0.38339305,0.2674222,39230,dog
32,32,0.49658722,0.54037666,0.30477113,0.10120369,0.069734834,0.13462508,0.44724503,0.10185453,39249,bird
32,32,0.38905278,0.41616705,0.37930718,0.24237768,0.24688281,0.25393632,0.39484236,0.24773228,39251,automobile
32,32,0.425575,0.43825093,0.47853154,0.22376981,0.21812674,0.23851195,0.44745246,0.22680283,39328,truck
32,32,0.41273412,0.45894566,0.30298945,0.17294835,0.22356588,0.13784616,0.3915564,0.17812014,39329,horse
32,32,0.3811655,0.3357605,0.28791302,0.21960187,0.16815399,0.16944349,0.3349463,0.18573312,39358,frog
32,32,0.46022624,0.5721814,0.61327815,0.149273,0.14888538,0.17127141,0.54856193,0.1564766,39365,ship
32,32,0.37695324,0.44690886,0.3713389,0.21971317,0.17406298,0.19117609,0.3984003,0.19498408,39376,cat
32,32,0.5013025,0.5080115,0.4587661,0.2104751,0.2288822,0.22695819,0.48936006,0.22210515,39382,dog
32,32,0.54046106,0.5567986,0.5967074,0.20519611,0.2848274,0.308322,0.5646557,0.2661152,39443,ship
32,32,0.486453,0.47276986,0.43601722,0.2451905,0.26109666,0.2697698,0.46508002,0.25868565,39475,automobile
32,32,0.52012163,0.48902503,0.48233068,0.103186,0.09870103,0.09087849,0.49715912,0.0975885,39476,dog
32,32,0.4533012,0.4469598,0.36793834,0.20928721,0.23005578,0.17064448,0.4227331,0.20332915,39484,frog
32,32,0.26615748,0.29564992,0.30018848,0.20707497,0.22623539,0.23454271,0.28733197,0.22261769,39490,automobile
32,32,0.40916392,0.39214495,0.29347017,0.30396348,0.2814224,0.20101784,0.36492634,0.26213458,39506,deer
32,32,0.5688376,0.2828617,0.336758,0.27735573,0.19347873,0.21823011,0.3961524,0.22968818,39507,cat
32,32,0.5779411,0.62395805,0.60863227,0.28965116,0.30131188,0.29534647,0.60351044,0.2954365,39531,airplane
32,32,0.61334115,0.5386178,0.46754363,0.1697113,0.17043866,0.16157077,0.5398342,0.16724025,39538,frog
32,32,0.48679173,0.48877552,0.4761215,0.13423295,0.12476697,0.11310057,0.48389626,0.12403349,39544,cat
32,32,0.24525014,0.37750036,0.388185,0.2067851,0.13754958,0.10820436,0.33697852,0.15084635,39581,bird
32,32,0.33539858,0.4101734,0.47060522,0.18704672,0.18459973,0.24197286,0.4053924,0.20453978,39587,truck
32,32,0.5234737,0.5183232,0.52584064,0.25980565,0.2781655,0.2947096,0.5225459,0.27756023,39628,ship
32,32,0.39606285,0.47833598,0.39284223,0.09858282,0.111805275,0.10434608,0.42241368,0.10491139,39647,bird
32,32,0.49342787,0.4034043,0.3892384,0.14745843,0.14710219,0.1450119,0.4286902,0.14652418,39666,cat
32,32,0.37839463,0.4772064,0.65130174,0.24798286,0.18751587,0.16161165,0.5023009,0.19903679,39708,ship
32,32,0.4805037,0.51166165,0.30381006,0.12578818,0.10575172,0.14276475,0.43199182,0.12476822,39758,dog
32,32,0.24586272,0.32615343,0.36001566,0.2317228,0.21004786,0.19589116,0.31067726,0.21255393,39839,ship
32,32,0.506828,0.4883682,0.4170985,0.23867558,0.2096332,0.21361293,0.4707649,0.22064056,39869,cat
32,32,0.946362,0.9059877,0.85816646,0.07213832,0.115605064,0.1706156,0.9035054,0.11945299,39881,dog
32,32,0.45846385,0.42319655,0.40058652,0.22259583,0.23439954,0.23733723,0.42741564,0.2314442,39990,cat
32,32,0.70992196,0.55975485,0.5581041,0.22891688,0.3239333,0.3222447,0.6092603,0.2916983,40041,truck
32,32,0.56015205,0.5693857,0.567444,0.26240024,0.27893272,0.26146594,0.56566066,0.2675996,40140,ship
32,32,0.6712884,0.68222964,0.68609357,0.29838976,0.29080173,0.28807124,0.67987055,0.2924209,40186,automobile
32,32,0.15490119,0.28571445,0.21439035,0.11001734,0.14452964,0.102103,0.21833533,0.11888332,40196,deer
32,32,0.5888389,0.582619,0.58447665,0.2113015,0.23787186,0.23033533,0.5853115,0.2265029,40224,ship
32,32,0.3125885,0.30122557,0.21796419,0.278339,0.237492,0.21227954,0.27725944,0.24270351,40262,frog
32,32,0.40169334,0.4507795,0.5462558,0.2559885,0.28540328,0.2874231,0.46624288,0.2762716,40269,deer
32,32,0.55973136,0.59267765,0.6013023,0.3073236,0.30146036,0.29893565,0.58457047,0.3025732,40280,automobile
32,32,0.4586821,0.27643877,0.22257072,0.2561267,0.1191418,0.1270699,0.31923053,0.16744614,40304,truck
32,32,0.55110294,0.57360643,0.5987631,0.14952786,0.18559961,0.19813444,0.57449085,0.17775397,40360,airplane
32,32,0.8376487,0.8257692,0.8209324,0.23629853,0.25442505,0.2618398,0.8281167,0.25085446,40411,automobile
32,32,0.6194084,0.53177905,0.4886419,0.16124164,0.16740672,0.17886369,0.54660976,0.16917068,40466,horse
32,32,0.674642,0.77595466,0.86200124,0.12146874,0.16255337,0.18979278,0.770866,0.15793829,40486,airplane
32,32,0.5353294,0.52740276,0.46884838,0.19665414,0.21495174,0.30679524,0.51052684,0.23946704,40517,airplane
32,32,0.3940575,0.53570884,0.65398985,0.1579191,0.17584716,0.15437481,0.52791876,0.16271369,40526,airplane
32,32,0.76723254,0.76723254,0.76723254,0.29653504,0.29653504,0.29653504,0.7672326,0.29653504,40565,truck
32,32,0.5834447,0.5574276,0.657552,0.21147397,0.21055803,0.2399153,0.5994747,0.22064911,40640,airplane
32,32,0.37033603,0.37737525,0.33829364,0.2375164,0.25276807,0.2635508,0.36200166,0.25127843,40647,horse
32,32,0.495959,0.47130418,0.42380533,0.2655292,0.27798983,0.2886385,0.46368954,0.27738583,40658,dog
32,32,0.47971892,0.4595906,0.47744423,0.2556037,0.22531487,0.221715,0.47225127,0.2342112,40684,ship
32,32,0.42002645,0.49988618,0.402289,0.24704932,0.27082974,0.25754124,0.44073388,0.25847343,40759,automobile
32,32,0.5779982,0.5470201,0.47171387,0.12680103,0.106821924,0.10484321,0.5322441,0.112822056,40833,bird
32,32,0.35956758,0.2550695,0.22649647,0.27477422,0.20256098,0.2268353,0.28037784,0.23472351,40972,automobile
32,32,0.5870061,0.55142593,0.5203639,0.29910085,0.27604306,0.26862583,0.55293196,0.2812566,41043,ship
32,32,0.5725295,0.48930007,0.4454693,0.1901165,0.18568003,0.20843522,0.50243294,0.19474392,41100,dog
32,32,0.4210877,0.4122373,0.43274897,0.24593993,0.23393719,0.21998793,0.42202464,0.23328835,41115,automobile
32,32,0.47707582,0.41786107,0.24278313,0.14151298,0.14815553,0.12037593,0.37924004,0.13668148,41124,horse
32,32,0.41407707,0.4361358,0.45074537,0.24662237,0.24628922,0.26265216,0.43365276,0.25185457,41164,ship
32,32,0.2993335,0.27966008,0.28248358,0.19620505,0.17924708,0.18754613,0.28715906,0.1876661,41210,automobile
32,32,0.5751912,0.5096821,0.476238,0.16895181,0.16637994,0.16471352,0.5203704,0.16668175,41253,deer
32,32,0.4804586,0.53113574,0.5438086,0.1899399,0.2347355,0.28288898,0.5184676,0.23585479,41281,truck
32,32,0.37961775,0.43845266,0.5701793,0.25850686,0.26180178,0.2515826,0.46274987,0.25729707,41289,ship
32,32,0.5214611,0.3890736,0.1835964,0.14712624,0.1418981,0.10269917,0.36471036,0.13057451,41328,frog
32,32,0.4398964,0.49307042,0.5491016,0.2546802,0.2656016,0.2755932,0.49402282,0.26529166,41336,ship
32,32,0.4591715,0.48042956,0.42501977,0.15754008,0.18017784,0.17171623,0.4548736,0.16981138,41337,automobile
32,32,0.4958225,0.47931302,0.4462024,0.17832473,0.18354915,0.2114261,0.4737793,0.19109999,41340,dog
32,32,0.48319903,0.42249936,0.417134,0.2765109,0.24854663,0.22157696,0.4409441,0.24887817,41354,cat
32,32,0.5373194,0.5131931,0.49247083,0.2206501,0.22588372,0.225313,0.5143278,0.22394894,41390,cat
32,32,0.56235933,0.6403649,0.6740799,0.18277407,0.1809665,0.18949622,0.62560135,0.18441226,41414,ship
32,32,0.63106996,0.63106996,0.63106996,0.16851445,0.16851445,0.16851445,0.63106996,0.16851445,41461,airplane
32,32,0.62918204,0.60697454,0.59699804,0.25958264,0.2772691,0.29570127,0.61105156,0.27751768,41471,bird
32,32,0.6493408,0.5917508,0.5763291,0.2702925,0.30344826,0.3078364,0.6058069,0.29385903,41474,horse
32,32,0.43703523,0.4438786,0.4393596,0.32911026,0.32816797,0.33240962,0.44009113,0.32989594,41504,truck
32,32,0.38629732,0.49145383,0.63702476,0.13787997,0.1948881,0.32082883,0.5049253,0.21786563,41513,bird
32,32,0.42169595,0.40799326,0.3729257,0.19394308,0.19657083,0.20949069,0.40087163,0.20000152,41515,cat
32,32,0.5528838,0.5352409,0.5244534,0.17429587,0.18298757,0.18856733,0.5375261,0.18195026,41547,airplane
32,32,0.4445121,0.5011444,0.27761438,0.12473501,0.14924525,0.10545462,0.40775695,0.1264783,41585,horse
32,32,0.49982816,0.50528574,0.49725047,0.19006978,0.14832173,0.15442218,0.5007881,0.16427124,41590,cat
32,32,0.49371916,0.478669,0.36973774,0.1742092,0.1615328,0.15662874,0.4473753,0.16412358,41694,horse
32,32,0.5038959,0.53418803,0.32148752,0.14759745,0.12876001,0.0775233,0.45319048,0.11796025,41821,deer
32,32,0.45765543,0.453301,0.31252572,0.1466435,0.1016749,0.09868523,0.40782738,0.11566788,41837,deer
32,32,0.39317235,0.29427144,0.26633313,0.24122854,0.1928494,0.14707078,0.31792566,0.19371623,41854,cat
32,32,0.7966309,0.6973412,0.5879832,0.16049533,0.20698294,0.275944,0.69398504,0.21447408,41871,frog
32,32,0.49652368,0.48314714,0.18396062,0.16346277,0.14592282,0.17299476,0.38787714,0.16079345,41884,horse
32,32,0.5880022,0.6713273,0.7378505,0.24998029,0.21056235,0.20657952,0.66572666,0.22237404,41890,ship
32,32,0.7852091,0.7648551,0.7176923,0.1837185,0.19518998,0.22629754,0.7559188,0.20173533,41966,frog
32,32,0.3888557,0.36096436,0.32653493,0.17982648,0.12552471,0.111983426,0.358785,0.13911153,42029,cat
32,32,0.5890631,0.60178065,0.59406054,0.26833388,0.26840767,0.27437297,0.59496814,0.27037153,42049,ship
32,32,0.49742225,0.56457585,0.32907137,0.17362735,0.1292212,0.16898543,0.46368983,0.15727799,42091,bird
32,32,0.5615767,0.50608134,0.322215,0.14381483,0.11926015,0.110050194,0.46329102,0.12437507,42112,dog
32,32,0.50499326,0.5022368,0.4474305,0.24411976,0.23706341,0.25027528,0.48488685,0.24381948,42128,truck
32,32,0.7352536,0.6430677,0.51011115,0.24926236,0.21709117,0.18550736,0.6294775,0.21728696,42169,bird
32,32,0.62861145,0.49369514,0.3182971,0.14421391,0.19044305,0.25810704,0.48020124,0.19758801,42197,frog
32,32,0.6057384,0.5684115,0.57014644,0.2604619,0.26383027,0.26397237,0.58143216,0.26275483,42207,cat
32,32,0.35729244,0.43021065,0.45934325,0.19585888,0.2448032,0.30859634,0.41561547,0.2497528,42214,truck
32,32,0.42845815,0.36281762,0.29486397,0.3084522,0.29243407,0.26626316,0.36204657,0.28904977,42243,dog
32,32,0.4565401,0.37176728,0.32367876,0.14169295,0.14487885,0.12202822,0.38399538,0.13620001,42285,horse
32,32,0.32421818,0.34674382,0.25364974,0.24671185,0.21000971,0.22379577,0.3082039,0.22683911,42287,dog
32,32,0.43195996,0.4280846,0.40247217,0.19321515,0.18269506,0.18188626,0.42083892,0.18593216,42295,automobile
32,32,0.4897094,0.3623618,0.34593347,0.14504252,0.13904524,0.19731143,0.39933488,0.1604664,42356,horse
32,32,0.5397183,0.49967498,0.48822823,0.15805,0.20427857,0.21132167,0.5092071,0.19121675,42407,truck
32,32,0.56202096,0.48509914,0.46599263,0.1964651,0.22498024,0.22206302,0.5043709,0.2145028,42425,automobile
32,32,0.5862633,0.5739779,0.4830545,0.14669725,0.14820628,0.14395243,0.5477652,0.14628531,42437,frog
32,32,0.36730283,0.48978603,0.5371897,0.32410726,0.29343638,0.30465698,0.4647595,0.3074002,42455,truck
32,32,0.5896869,0.457204,0.435551,0.120300315,0.12609957,0.14387897,0.4941473,0.13009295,42502,cat
32,32,0.44262314,0.44893068,0.6169194,0.17211832,0.15877579,0.13688788,0.50282437,0.15592733,42584,ship
32,32,0.44544706,0.44544706,0.44544706,0.22478944,0.22478944,0.22478944,0.44544706,0.22478944,42591,cat
32,32,0.52105874,0.56150055,0.4664665,0.09387328,0.09429431,0.0841846,0.5163419,0.090784065,42606,bird
32,32,0.46766737,0.39488938,0.42725012,0.2612839,0.2765776,0.2980679,0.4299356,0.27864313,42628,truck
32,32,0.3672398,0.4556398,0.52921,0.07192608,0.08665254,0.096928306,0.45069656,0.08516898,42645,airplane
32,32,0.54087394,0.53074366,0.30769616,0.12364594,0.1423515,0.110374734,0.45977125,0.12545739,42652,horse
32,32,0.32676518,0.3415632,0.37842795,0.1456469,0.1396154,0.14622892,0.3489188,0.1438304,42664,automobile
32,32,0.5787115,0.5503763,0.5725072,0.20496327,0.20156875,0.18554553,0.56719834,0.19735919,42685,automobile
32,32,0.6556595,0.6697334,0.68429357,0.29731065,0.29709613,0.28648195,0.66989547,0.29362956,42700,ship
32,32,0.3402035,0.3563878,0.33499545,0.20709282,0.21023329,0.20476364,0.3438622,0.20736325,42716,automobile
32,32,0.43015823,0.26835856,0.24299401,0.24234842,0.19410095,0.12971765,0.31383693,0.18872233,42725,frog
32,32,0.5166596,0.50272435,0.46003467,0.111913435,0.109884486,0.12299427,0.4931395,0.11493073,42726,deer
32,32,0.45390686,0.39738473,0.35496733,0.1804395,0.1976811,0.20912968,0.4020863,0.1957501,42746,dog
32,32,0.5638823,0.4980089,0.44971743,0.30711102,0.32353166,0.3575196,0.50386953,0.32938743,42752,horse
32,32,0.30398265,0.18871686,0.1635561,0.19435038,0.15800764,0.12713987,0.21875186,0.15983263,42768,truck
32,32,0.32829392,0.33520627,0.22413364,0.21804713,0.21912457,0.2437085,0.29587793,0.22696006,42791,frog
32,32,0.39820066,0.49295065,0.3174625,0.09312637,0.07450866,0.052444927,0.40287128,0.07335999,42812,deer
32,32,0.45999914,0.32066515,0.32131684,0.21941236,0.19854195,0.1872832,0.36732706,0.20174585,42825,truck
32,32,0.5099913,0.4838619,0.29581106,0.2630245,0.26645482,0.19352186,0.4298881,0.2410004,42847,dog
32,32,0.45364636,0.44561198,0.4401588,0.28622177,0.2893925,0.29762122,0.4464724,0.29107848,42886,truck
32,32,0.5908778,0.5834252,0.54341316,0.19189323,0.19380553,0.19834056,0.57257205,0.19467978,42906,truck
32,32,0.54252905,0.5276855,0.51600134,0.21199672,0.24240296,0.2652444,0.5287386,0.23988135,42912,truck
32,32,0.3438069,0.5373928,0.6460629,0.11859482,0.11379448,0.14435048,0.50908756,0.12557994,42970,deer
32,32,0.28750768,0.26946527,0.3882291,0.16618162,0.162563,0.21056667,0.31506738,0.17977042,42977,automobile
32,32,0.46309426,0.33931875,0.3662375,0.19661282,0.21083416,0.21347272,0.38955018,0.20697324,42979,automobile
32,32,0.43387023,0.3764062,0.35164404,0.20846993,0.24207076,0.2669658,0.3873068,0.23916884,42990,dog
32,32,0.4991007,0.53348345,0.27709383,0.08629711,0.074281745,0.050208718,0.43655935,0.07026252,42996,bird
32,32,0.7128532,0.70959413,0.7232693,0.23610441,0.24983093,0.27072665,0.71523887,0.25222066,43045,deer
32,32,0.44205034,0.46529633,0.4721782,0.13953483,0.14112496,0.16105442,0.4598416,0.14723808,43049,ship
32,32,0.7908261,0.7639571,0.7172593,0.22802718,0.2478534,0.25214666,0.7573474,0.24267574,43107,bird
32,32,0.54592144,0.47260174,0.27604783,0.062279943,0.053996444,0.050882146,0.43152368,0.05571951,43119,bird
32,32,0.623413,0.5580218,0.5598112,0.29877877,0.32613692,0.2719028,0.5804153,0.2989395,43121,dog
32,32,0.555222,0.5175313,0.50178766,0.1688534,0.17701647,0.18028918,0.524847,0.17538635,43127,cat
32,32,0.4366562,0.41136208,0.3825412,0.13920058,0.12696512,0.15798178,0.4101865,0.1413825,43137,ship
32,32,0.4978615,0.5719234,0.3420499,0.1807326,0.14891504,0.25212064,0.47061157,0.19392276,43180,bird
32,32,0.5979512,0.57567734,0.5698948,0.24947907,0.23409638,0.23534264,0.58117443,0.23963936,43198,truck
32,32,0.557828,0.54452395,0.51729935,0.18255226,0.1865844,0.19318543,0.5398838,0.1874407,43240,deer
32,32,0.727998,0.7244475,0.69941324,0.30216196,0.30705184,0.33144546,0.7172863,0.3135531,43279,ship
32,32,0.6394713,0.67930377,0.65149724,0.29571515,0.28563428,0.32343563,0.6567574,0.301595,43282,truck
32,32,0.29495755,0.29102808,0.21437171,0.20243365,0.19952568,0.1500584,0.26678577,0.18400592,43284,cat
32,32,0.5576979,0.58005136,0.34701997,0.09324726,0.08081907,0.08534903,0.49492303,0.08647179,43338,deer
32,32,0.5299668,0.47140828,0.46176133,0.27325165,0.31300217,0.2758727,0.48771214,0.2873755,43344,horse
32,32,0.36439505,0.7163665,0.8764652,0.06086941,0.09400797,0.12311761,0.6524089,0.092664994,43369,airplane
32,32,0.5443906,0.5203446,0.49667367,0.29962227,0.26021427,0.23028046,0.5204696,0.26337233,43377,truck
32,32,0.4442772,0.52638733,0.55593,0.18717799,0.21659239,0.24152519,0.5088648,0.21509852,43384,ship
32,32,0.47907054,0.4715071,0.42728528,0.20307724,0.20916915,0.20255353,0.45928764,0.2049333,43468,dog
32,32,0.35802755,0.34056792,0.337822,0.31888986,0.30304354,0.29979676,0.34547248,0.30724338,43512,truck
32,32,0.37659332,0.3878563,0.38393843,0.14190868,0.14082505,0.13842994,0.38279602,0.1403879,43515,automobile
32,32,0.53568524,0.42650625,0.4834383,0.19673169,0.20696963,0.21775375,0.4818766,0.2071517,43520,automobile
